Date,AAPL,MSFT,GOOGL,TSLA,AMZN
2025-03-12,-0.017478717623618967,0.007412274937574015,0.018714947573762686,0.07593893659467432,0.011699476066941328
2025-03-13,-0.03364365379297618,-0.011741070263782682,-0.02603075818323275,-0.02986819299447785,-0.02513952436019906
2025-03-14,0.018170545593285015,0.02584681996990268,0.016773162939297315,0.03864051853082917,0.020939708081902042
2025-03-17,0.0023888706730994524,0.0003603047148446059,-0.007251193425584779,-0.04788383070645652,-0.011164435463500766
2025-03-18,-0.006121495327102822,-0.013326472858245397,-0.022034207803274697,-0.05335910255871601,-0.014917748033105194
2025-03-19,0.011989280173021921,0.011211931581143197,0.02004107798593391,0.04682437530513517,0.014106420495799243
2025-03-20,-0.005296413306076997,-0.002526945490175847,-0.006650802367441422,0.0016959213092511138,-0.003017285465889308
2025-03-21,0.019476879962634364,0.011425912521972892,0.007309582309582341,0.05269618217218319,0.006463195691202905
2025-03-24,0.011270444861868123,0.004651638296784721,0.02250137203488012,0.11933577258654648,0.03593089037255992
2025-03-25,0.013681873782449117,0.005291543706115842,0.01717557251908386,0.035022809727360826,0.01205352750172195
2025-03-26,-0.009921787709497254,-0.013133920437291224,-0.03224671669793622,-0.05580620531685976,-0.022264352729570835
2025-03-27,0.01047262221820966,0.0015642228889400922,-0.017084696474009453,0.003932955965595841,0.001143539004623939
2025-03-28,-0.026580299307571997,-0.03016027446361813,-0.048754930966469434,-0.0350748727712078,-0.042908224076281365
2025-03-31,0.01941257457549339,-0.009002111932418178,0.002008682692930641,-0.016657180800607074,-0.012764632627646377
2025-04-01,0.004771980371854223,0.01811449425930367,0.015713916192447108,0.03588516746411474,0.010038894144854371
2025-04-02,0.003136341233926254,-0.00013082498233862871,-0.00019099764436236732,0.05326678089845793,0.019982307332049754
2025-04-03,-0.09245611684309252,-0.02363008321557536,-0.04024452368823228,-0.054746074409393164,-0.08979133717667465
2025-04-04,-0.07288744524828983,-0.035565918897912274,-0.03397027600849256,-0.10419784495659967,-0.04153354632587858
2025-04-07,-0.03673426053721196,-0.005502445531347155,0.007898351648351731,-0.025644238399532338,0.02491228070175433
2025-04-08,-0.049818141739226385,-0.009221483261610763,-0.013969335604770095,-0.04899481332247413,-0.026246719160104903
2025-04-09,0.15328848161466202,0.10133686823104693,0.09682100898410528,0.2268998467502028,0.11977030352748153
2025-04-10,-0.042393764143827006,-0.023406489282696064,-0.03711171318757489,-0.07274063188831736,-0.051700680272108834
2025-04-11,0.040594475370234306,0.018618067392159432,0.028268551236749095,-0.0003565768621236476,0.020141264761063926
2025-04-14,0.022053999495331933,-0.0016475736903075466,0.012282041491663565,0.00015853513534924701,-0.014875317790880027
2025-04-15,-0.001876357890578828,-0.005363451174544176,-0.017350851826239966,0.006974440261541481,-0.01389193938062816
2025-04-16,-0.03893341248639548,-0.03660591605527186,-0.019064679163201315,-0.04942741332493805,-0.02928893590957171
2025-04-17,0.013949657692901463,-0.010306504130674687,-0.014152481575686493,-0.000745187331815389,-0.009866345436815194
2025-04-21,-0.019392831759569518,-0.023546685518516464,-0.02308811854988102,-0.057463645026308185,-0.030647123573373625
2025-04-22,0.03406502381445442,0.02144130095789709,0.02573305342994514,0.04602197802197794,0.035022710972985927
2025-04-23,0.024331631120456443,0.02063682460062144,0.025615633458770715,0.05366222633105022,0.04284559417946632
2025-04-24,0.01842619745845564,0.034482758620689724,0.02529771483746379,0.03497646964983647,0.03289036544850488
2025-04-25,0.004367231367279345,0.011747998967208906,0.016825715720743428,0.09803090439674778,0.013133912297630612
2025-04-28,0.004109327217125314,-0.0017608778869465658,-0.008335391454680097,0.0032637304790315014,-0.0068257579766126675
2025-04-29,0.005091843532882834,0.007362716024133409,-0.0028018180686135707,0.02151252273681248,-0.001651571656899331
2025-04-30,0.006107665356754,0.0030961323723479595,-0.00849150849150837,-0.033797897476286476,-0.015849298254976274
2025-05-01,0.0038588235294116924,0.07625360522187918,0.015743073047858935,-0.00581230507513486,0.031341503090771106
2025-05-02,-0.03736171010688172,0.02322519981194171,0.01692498450092983,0.02384856694709825,-0.0011566771819138122
2025-05-05,-0.0314584855125396,0.002044660907921436,0.0010973602389807713,-0.024198321785453114,-0.01910727444994209
2025-05-06,-0.0019106038513750923,-0.006557076369305581,-0.0059679678460509145,-0.01751944622850199,-0.007190770056345608
2025-05-07,-0.011384816885799176,9.231266298970198e-05,-0.07259694909024073,0.003159615035409402,0.01999891897735262
2025-05-08,0.006318471337579679,0.011122649128879614,0.019157088122605304,0.031134602852798343,0.01785808913147169
2025-05-09,0.005266089422249154,0.001278042768788401,-0.009917033964220945,0.047187697493153546,0.005102040816326481
2025-05-12,0.06175389109958185,0.024001094066965933,0.037381342062193124,0.06745792261785022,0.08070030042473841
2025-05-13,0.010152284263959421,-0.00026710590749234875,0.0067524927426478865,0.049280733714429203,0.013084739263803824
2025-05-14,-0.002817827455032118,0.008460613617135015,0.036607534632984384,0.04073996467806151,-0.00529876519846717
2025-05-15,-0.004144492064239724,0.00041948160904303755,-0.008526334885408438,-0.013978370915784688,-0.024161712247324663
2025-05-16,-0.000898557578623782,0.0025158343080351475,0.013600878262990834,0.020885595939560186,0.0020470829068577334
2025-05-19,-0.011739089273880454,0.010126136438681987,0.0021060232264276113,-0.022544145379736147,0.0027725083904859282
2025-05-20,-0.009196283168885877,-0.0015254865212369628,-0.015371682478683812,0.005057148703557557,-0.01013775708187814
2025-05-21,-0.0230590737696994,-0.012222537486086038,0.0279302353945603,-0.02675818742365188,-0.014455823981966875
