Date,AAPL,MSFT,GOOGL,TSLA,AMZN
2025-05-14,-0.03853468574533614,0.19053752135628943,0.008107778590587644,0.5078497701448517,0.06948471438018156
2025-05-15,-0.042519471110306295,0.1910369299513741,-0.0004876859302609393,0.4867724867724863,0.04364413245841536
2025-05-16,-0.04337982249592487,0.19403338152188265,0.013106559375761773,0.5178246161852715,0.045780558522813264
2025-05-19,-0.05460967216084056,0.20612432645551415,0.015240185320653188,0.4836065573770485,0.04867999389592481
2025-05-20,-0.06330374932077532,0.20428440005257031,-0.00036576444769598204,0.4911093763552774,0.038048730861182545
2025-05-21,-0.08490309726498835,0.18956498882901918,0.027554255059741184,0.45120999219359814,0.023042881123149117
2025-05-22,-0.08820865785183851,0.1955841766329358,0.04163618629602506,0.47905282331511767,0.03311460399816801
2025-05-23,-0.11578518384350667,0.18328295439611098,0.027005608388197544,0.47168011102437246,0.02238160638893061
2025-05-27,-0.09341604781742452,0.2109081351031683,0.054011216776395754,0.5738138606991057,0.047967851874458844
2025-05-28,-0.09246513312805682,0.20215534235773536,0.05071933674713458,0.5478358920981863,0.041355104532274645
2025-05-29,-0.09459337076616592,0.20562491786042947,0.047671299683003765,0.5544713331598567,0.046340098682536635
2025-05-30,-0.09051802209744653,0.21004074122749472,0.04693977078761247,0.5025587648538459,0.04283025586245426
2025-06-02,-0.0866690816881005,0.21427257195426574,0.03041940990002412,0.48620869112672294,0.051172490971055806
2025-06-03,-0.07955986234377876,0.21690103824418538,0.013045598634479072,0.4930609766675329,0.04639096596978409
2025-06-04,-0.08159753667813852,0.21926665790511324,0.02444525725432789,0.4400641859658243,0.05412279363141481
2025-06-05,-0.09151421843868912,0.22928111446970778,0.02542062911484977,0.23471246422065994,0.05758176916424973
2025-06-06,-0.07661655497192577,0.23637797345249134,0.058766154596439524,0.27998959146500013,0.08637265374637493
2025-06-09,-0.0878011229849669,0.24260743855960132,0.07345769324554952,0.3382773874577143,0.10371839869779653
2025-06-10,-0.0822767614562584,0.23779734524904805,0.08875883930748563,0.4142163240523884,0.1069230377943935
2025-06-11,-0.09989132403550116,0.24226573794191175,0.08113874664715892,0.41569086651053744,0.08449056411821454
2025-06-12,-0.09798949465676554,0.2586936522539107,0.07108022433552752,0.3839448347645056,0.08469403326720504
2025-06-13,-0.11044194892229708,0.24841634906032417,0.06480126798341823,0.4108335501778113,0.07889516252098194
2025-06-16,-0.10152146350298896,0.25940333815218897,0.07760302365276717,0.42740046838407375,0.09924207742001023
2025-06-17,-0.11410976272414453,0.2565120252332773,0.0726042428675926,0.3719750195160021,0.09273106465232117
2025-06-18,-0.10985328744792633,0.26229465107110084,0.056571567910265186,0.39669529013791216,0.08103158858537984
2025-06-20,-0.08983879731932654,0.2548298068077284,0.015849792733478862,0.3971723479920193,0.06663614629431724
2025-06-23,-0.08757471472559353,0.2774346169010389,0.00701048524749992,0.5121866597276423,0.0604303372501136
2025-06-24,-0.09300851295055279,0.28823761335260945,0.016642282370153083,0.4765807962529265,0.08230327076656918
2025-06-25,-0.0873030248143456,0.29391510053883607,0.04047793221165508,0.420548182843264,0.07833562236125857
2025-06-26,-0.08983879731932654,0.30753055592062095,0.0579127042184826,0.4128718882817235,0.1044305407192625
2025-06-27,-0.08947654410432926,0.30356157182284216,0.08833211411850717,0.40354757567872257,0.1358665242382615
2025-06-30,-0.07095634848759325,0.3074254172690243,0.07431114362350577,0.3776563448694592,0.11597741492446101
2025-07-01,-0.058956710740808216,0.29333683795505405,0.071933674713484,0.30414606644114794,0.12142021465995123
2025-07-02,-0.03803658757471495,0.29081351031673086,0.08900268227261576,0.36893919680804865,0.11867338114858228
2025-07-03,-0.03301032421662753,0.3111841240636095,0.09442818824676857,0.36763812993321143,0.13642606439798466
2025-07-07,-0.04931171889150543,0.3082402418188994,0.07772494513533235,0.27478532396565125,0.13673126812147007
2025-07-08,-0.04904002898025739,0.30534892889998755,0.0629114850036574,0.2915690866510532,0.11582481306271841
